id,overall_worklogs
675975,9050.570127081013
675972,10127.506944805527
675965,11181.82455395893
675961,7043.041168912262
675955,10812.689140463073
675952,1604.9759483559978
675949,2287.6330205129516
675938,7409.805498341963
675921,6712.501292865944
675919,52706.80599167577
675917,1325.1210771370434
675915,1137.751960796786
675912,2855.906078068223
675910,3784.687292180783
675909,2144.8201308773637
675906,1728.7599399134197
675892,10192.21905027723
675887,1242.722104065465
675878,8320.975859280483
675873,3196.550030631252
675861,6423.193079021402
675857,7924.586543928877
675853,15049.64004458369
675850,9089.695251113546
675849,5573.1650419638545
675847,8841.444941056498
675845,11026.948300469654
675843,6315.139798368481
675841,6340.135134397238
675838,5435.7235001223025
675836,2739.136154783524
675834,1653.662110974775
675831,4294.510791577683
675825,6277.9046191781445
721916,19833.574639264712
721915,3680.682494491526
721914,11631.0069118347
721913,12418.202785721072
721912,10841.87811212724
721911,5462.588020713723
721910,10020.771190782596
721909,2526.838756361375
721908,4111.948414010783
721907,8203.163536570713
721906,3801.5806637310056
721905,7060.92081925032
721904,6980.000509952247
721903,6275.00105694916
721902,2172.838312280798
721901,7053.84529575586
721899,7074.421752673077
721898,8014.384633684928
721897,8344.106138819368
721896,11797.31703928454
721895,21760.86672389037
721894,9067.568143797673
721893,44826.02933496102
721892,8975.79286929371
721890,5046.205859159267
721889,10828.53200935858
721888,9648.09247197059
721885,7879.210599681801
721884,2658.8937522144315
721883,7429.708266811721
721882,9122.19703912043
721881,10683.101949722917
721877,8922.442023782663
721876,9419.879141131656
721875,10528.348877365117
721874,7369.26379932222
721873,7997.661047853899
721872,7606.507470921519
721871,6155.762024172154
721869,4993.435568892585
721868,36674.173367245945
721867,5899.239656973462
721865,11196.60148858477
721864,7732.584688025202
721862,4015.0748215974995
721861,9301.44949208913
721860,2654.2443669321033
721859,10306.099076477067
721858,4433.565553389047
721857,5546.326260221793
721856,2694.6645037687485
721855,4809.430404023465
721851,4469.484660996944
721850,6564.051988211291
721849,4243.27642989011
721848,6667.5910058517975
721846,8753.556234077136
721845,8069.972696774292
721844,4619.575208924173
721843,4354.944868591885
721842,18188.730863636247
721841,6946.892114983794
721839,6251.207006738136
721838,9637.37287791817
721837,5828.703868215335
721836,3370.334861238425
721835,12848.187976566984
721834,27898.181438358835
721833,2596.580684934358
721832,8235.063947355486
721831,2419.298685271814
721830,14114.486688608271
721827,26909.436829259965
721824,3774.284607957985
721822,7201.111499964381
721821,4108.773644939755
721820,6045.046991839741
721818,5367.375217694609
721817,4073.9587638014973
721816,10194.984525208096
721814,8824.787901914284
721809,8735.654313845067
721807,8069.745996816484
721806,2164.0467991779956
721805,6354.018404285509
721804,6455.94585548692
721803,32154.947007148698
721802,9755.938908775339
721801,5259.816501139532
721800,9879.997117198678
721799,29909.42299813913
721798,7621.984469372744
721797,8392.61393820577
721796,5825.816677337901
721795,23084.71316384925
721794,6375.940463049597
721792,4425.8184087906275
721791,3236.560677823021
721790,4748.475863003009
721787,9469.238633639083
721786,4869.16855525145
721785,4545.970356713186
721784,3584.434673943106
721783,4434.505226632216
721782,3216.65594742248
721780,3631.039673988812
721779,6693.872874697626
721778,5114.110458005062
721777,6573.69391132307
721776,5303.294305660849
721775,9235.362350461497
721774,5751.958896585943
721773,6664.870136903743
721772,41071.695458586524
721771,6895.49921199555
721770,4646.734088188952
721769,2500.2548421855995
721768,8638.126911507377
721767,2602.6130967178274
721766,5254.964614610953
721765,3915.338564948086
721763,5181.909830923143
721762,8731.305291956895
721761,7448.875738769499
721760,5689.167522379759
721759,8564.601253668752
721758,4924.710550179114
721757,10156.400529833267
721755,6518.82776667973
721754,6342.302190455153
721751,6027.169883877504
721750,17983.11940335325
721749,8508.708641957941
721748,10592.619281538284
721747,6478.4880595349805
721746,8087.343163575981
721745,7966.995107196375
721744,8459.669280272152
721743,6180.419068137488
721742,6554.254821198706
721741,9688.240719797259
721740,3710.9358326989613
721738,11710.327437613812
721737,4783.37279822413
721736,3670.367379075635
721735,11203.341354173916
721734,7686.5465724328415
721733,3815.1397180342647
721732,5461.738645116146
721731,9276.926298802488
721730,3639.793363215519
721729,7703.810024782011
721728,4952.926868858565
721727,11663.1817937232
721726,9007.828276567296
721725,27000.993202514375
721724,12352.567792258595
721723,4633.022854565125
721722,4464.722830165509
721721,5152.033529912035
721720,2233.059767116002
721719,6461.946379034221
721718,12246.870384588972
721717,5761.22923600627
721716,2697.236138365561
721715,17540.89449190782
721714,9628.101337064742
721713,3928.119000060103
721712,4184.536656470836
721710,5331.6370472759645
721708,3505.7721965526157
721707,14111.260851299237
721706,20450.53241378458
721705,3776.742986897263
721704,2998.4019288300433
721703,4375.629965003597
721702,2987.2827430236553
721700,5153.70837821623
721699,2852.7791794989357
721698,6789.38165199249
721697,19966.690511160734
721696,4020.938108977668
721695,5754.456846081401
721694,10198.727815123953
721693,3743.9898974667162
721692,5215.687924950521
721691,11807.914823823277
721690,3571.962189035888
721689,34404.87496717133
721688,3151.891899633256
721687,7019.539968830294
721686,7061.279041995399
721685,8452.731007660714
721684,10647.416847962104
721683,21662.233080518905
721681,9317.154723218784
721680,6829.318192150183
721679,2894.1353093456896
721678,3198.3512619019693
721677,7287.570983899622
721676,3542.5153747299846
721675,33399.91945615052
721673,5294.458573814953
721672,7670.891151975886
721671,5360.965561024103
721670,6542.679001387075
721668,15582.465318599967
721667,12589.575398241826
721666,14483.227661235396
721663,2486.935157509517
721659,8410.824654138763
721657,24925.796879728252
721656,19238.584633925402
721654,5147.093693966912
721653,9489.815126360423
721652,6381.350403730709
721651,11734.73149493334
721649,4635.381594278015
721648,9929.647872110861
721645,3062.500470442371
721644,5428.806108971665
721643,42831.596170039804
721640,20578.418192523008
721639,12780.695448589271
721638,2052.983522903085
721637,46420.882379265015
721636,33500.91845095674
721634,5536.791331838988
721633,5212.060423800347
721632,15299.462345311224
721631,3606.1263904911284
721630,3149.883096880531
721629,2627.9001173244537
721626,2355.035947363198
721623,5538.636083397674
721622,6102.364641189728
721621,3981.5334828243226
721617,6940.556067621878
721616,8684.131874743314
721615,7093.01153347171
721614,5892.436987890122
721613,11105.30309554904
721612,8090.474691340296
721611,3851.324851384974
721605,8734.575349244667
721601,9182.02576820233
721600,5150.539817536598
721599,13492.892065475458
721598,12587.17871547364
721597,8488.518345526927
721596,6376.89832534943
721595,8120.160234350305
721594,8227.63163418426
721593,8051.050139144325
721592,1807.61658977618
721590,5105.941445116479
721589,9194.829453276305
721588,9710.445701802711
721587,12644.077779676101
721585,5661.5450912753995
721584,4462.816969747912
721583,5489.552429865286
721581,9127.720545590471
721580,6587.14411396205
721576,11527.94793439286
721575,7708.308274139816
721569,3959.5917341804793
721568,2788.485573205213
721567,4226.037357319596
721566,27843.70832403852
721565,6895.1350573442705
721564,9847.38751511831
721562,5050.62193666197
721561,4485.0589152995735
721560,8080.112148780946
721559,3836.0530518318774
721558,2957.47949347839
721556,7349.368569907073
721555,3000.082621948999
721553,2001.9528930818299
721550,3397.526188627536
721549,6109.581165453258
721548,16033.213253581114
721546,2319.630248749236
721545,10753.577849309564
721543,9163.660053796577
721542,10945.939513598547
721541,3348.845127686273
721540,3848.7584650868193
721539,14625.744225815579
721538,5125.27732864968
721537,14050.980218880475
721536,8074.124905231267
721535,4770.26102311143
721534,43280.50761447724
721533,5861.653722140484
721531,7063.260209309229
721530,2502.0457624825417
721529,1383.8914581235463
721528,935.4043482998936
721525,1209.6628075883316
721523,1637.8058531485374
721521,1517.700399635955
721519,851.6172968188446
721518,2355.531857437337
721517,1939.2229004063702
721516,3693.0032725552182
721514,6913.750844726729
721513,1943.4203254522574
721509,6099.102471490034
721508,10280.961863475397
721506,14971.230736205396
721505,11486.187794859092
721504,3323.6576571335504
721503,6436.300287775283
721502,6240.715592262553
721501,10687.203340964059
721500,9630.585197122544
721499,11619.67696800913
721498,14274.182783969916
721497,4697.518744890596
721496,5949.9773097820635
721495,34330.46690997698
721494,2183.5998386584192
721491,12043.656724899136
721490,7745.730152203031
721489,11355.648052719953
721488,7310.83910512304
721487,2840.6242075237087
721486,5188.407664054123
721485,5913.398264416288
721484,6153.998536013796
721483,5958.769378926881
721482,3825.9640212654203
721481,3148.3643873319006
721480,4625.060908613308
721479,4064.2769602887956
721478,6857.771704452086
721477,23134.30747521113
721475,9215.79125466871
721474,42167.70784810058
721473,18587.000964722443
721472,8869.796017504526
721471,4947.005818068308
721470,16286.092504855365
721469,3915.524753381606
721468,7165.15095180269
721466,14955.926121020757
721465,6435.452001818513
721464,7488.3456211553275
721463,4632.616593261007
721462,5385.2141576329395
721461,14203.003993003678
721460,8751.197714956037
721459,11526.907234911683
721458,11358.181847489288
721457,6350.318069933697
721456,17164.924166528494
721454,5376.097348554741
721453,16394.52582196372
721451,3841.288667711211
721449,5595.611254184978
721448,5883.490715564179
721447,4879.934705654832
721446,15336.915551429396
721445,30681.74369825674
721443,3059.442916654147
721441,6907.420970166148
721440,4982.780308282423
721439,3274.303481131792
721438,16656.516774570282
721437,6570.335155075616
721436,1805.7688197640446
721435,1199.9155910417176
721433,2431.6405947921157
721432,1862.5851803543665
721430,4861.049644108782
