id,overall_worklogs
675975,15462.095026226538
675972,9577.371468570766
675965,5990.894534316178
675961,4739.6361466381695
675955,6862.990551608771
675952,3307.3554683119455
675949,3950.4886201981553
675938,8195.280561248004
675921,9577.623681426836
675919,6034.010195696016
675917,5844.258159627929
675915,4123.2114710978885
675912,5970.1328337668965
675910,8178.766265373171
675909,3924.4840818707476
675906,4840.349233392325
675892,8085.541958417954
675887,5225.334310070299
675878,15072.135834721843
675873,3803.639229684284
675861,3405.5004209522854
675857,11403.324334495785
675853,14417.004172404968
675850,15682.642921702183
675849,7070.05045447179
675847,6449.378854913584
675845,28521.96685839517
675843,9043.487434008552
675841,20616.99978211547
675838,10567.294724423698
675836,8979.678083702875
675834,12162.00508654146
675831,11831.10331575078
675825,10626.334905459202
721916,10879.39599477938
721915,4772.670335063541
721914,14231.382837355623
721913,4502.872697418562
721912,9609.087992134202
721911,7319.867636763341
721910,11777.931141431523
721909,6951.895839194162
721908,6951.895839194162
721907,8826.12727877142
721906,7071.421236092661
721905,16276.242869685973
721904,16790.724683984434
721903,18325.917365497164
721902,7042.565547152981
721901,2453.173371027619
721899,8819.698953721487
721898,11687.671037048047
721897,6502.956767177836
721896,9089.200892695002
721895,20738.033710780546
721894,12400.412384882155
721893,11116.38704706552
721892,7928.358604369121
721890,6677.86474641739
721889,7422.8397219049975
721888,11066.600116632817
721885,3038.1023758294023
721884,4731.6824492677015
721883,4401.203772579509
721882,4231.812088366251
721881,2636.3106733225623
721877,14684.921640418068
721876,6653.67288620712
721875,9274.90887011426
721874,5207.964484419515
721873,6591.282486459715
721872,7868.570684961965
721871,2433.389211446242
721869,8681.274465977613
721868,9413.716709094828
721867,2225.778070504987
721865,5825.045690598153
721864,6161.8533988741665
721862,13226.755582269454
721861,6649.529994810706
721860,4055.7391399302296
721859,11540.880330254853
721858,9574.478202280092
721857,5985.8446120389435
721856,2004.1191336372412
721855,2913.8894253884273
721851,2386.16607321834
721850,4843.939652116989
721849,8182.803684316241
721848,10823.125278476913
721846,8811.844519735594
721845,7327.086277990276
721844,8198.864257710615
721843,5732.577260940899
721842,9923.319447257956
721841,6800.861821722701
721839,12705.683529677492
721838,7534.413313681881
721837,8328.138873416456
721836,11489.74772831667
721835,3942.154319558094
721834,10968.396993154078
721833,4615.082527404084
721832,12906.984778940046
721831,4584.812048321158
721830,8730.532621791319
721827,10712.933613076964
721824,17883.052988127794
721822,4836.577537543447
721821,4633.672592330135
721820,6715.42846739835
721818,7263.393433352748
721817,9136.233937245805
721816,11777.783151458647
721814,12117.71907829814
721809,6032.748477017099
721807,4728.162140030119
721806,5141.665441872318
721805,4845.321100497266
721804,6672.205805071657
721803,13162.845095167133
721802,13575.905545537218
721801,10228.66596668512
721800,21911.148302179183
721799,26020.987165622937
721798,5900.540524040798
721797,8443.974775220795
721796,4568.203740682957
721795,10516.581601508427
721794,7564.5586161242645
721792,6667.475827143535
721791,8362.629633846089
721790,4409.32399547051
721787,4835.164939167637
721786,3415.2338287041666
721785,3483.7018812367965
721784,3411.693173374732
721783,5906.160823111815
721782,2738.5944965378208
721780,7590.581338841411
721779,10269.327670647293
721778,5672.719208044716
721777,6986.1616339935945
721776,6685.202488087563
721775,10285.383409103282
721774,8666.866423576048
721773,14590.800520006384
721772,11001.819922504768
721771,4623.696941371491
721770,8649.172667461418
721769,2225.511481954068
721768,8024.388957807017
721767,5455.704739873664
721766,8915.765355799007
721765,10731.143997523148
721763,4814.087886110634
721762,16004.672572896994
721761,8749.013908022023
721760,17583.6808847338
721759,12401.11345602129
721758,8843.367818590063
721757,7121.824780982946
721755,4651.345856600455
721754,7153.279411158866
721751,4942.636734115492
721750,14643.945485311531
721749,4461.782380182021
721748,9384.006843609195
721747,4252.8401616726715
721746,3545.40874185305
721745,5488.853894715601
721744,7879.011913299475
721743,11156.541798971035
721742,9423.177535697423
721741,8487.185607636291
721740,4057.660449124965
721738,5441.170669887779
721737,3355.346301489772
721736,4696.986431604123
721735,3372.038392554442
721734,22490.884500822976
721733,4769.662028668198
721732,4530.421498349061
721731,11103.167159830915
721730,4391.4488826419165
721729,8291.312535923145
721728,10010.67623211621
