id,overall_worklogs
675975,12183.22875283528
675972,6274.780788425632
675965,6193.780919127485
675961,9880.769434089174
675955,8306.252754700334
675952,3414.079740450268
675949,4721.0134808675875
675938,8231.56169411176
675921,7368.953853504025
675919,8704.511971325395
675917,2309.45050860955
675915,3543.1662158391778
675912,2441.728784012076
675910,7264.1697535284375
675909,2446.276337185035
675906,2465.0898990270193
675892,9811.844202455948
675887,1985.2546430779892
675878,7041.68147891248
675873,3373.9103135157866
675861,6086.850076550049
675857,7640.220485990399
675853,10919.758069595448
675850,12811.55124610256
675849,6931.111927128813
675847,7738.741360795984
675845,12979.738771468134
675843,6530.039663739956
675841,9726.300274010011
675838,10854.202373170947
675836,5908.466463144547
675834,5829.173097483599
675831,10522.915952985328
675825,4737.536088027402
721916,10603.825235576141
721915,3216.855466741958
721914,8143.523067633531
721913,6195.645997751154
721912,7456.788579745848
721911,5714.115800336891
721910,7904.09776362459
721909,5324.905106900433
721908,5483.952211347644
721907,5998.090712784598
721906,8826.69227865426
721905,6450.003590436121
721904,8363.349121084893
721903,8098.614637936504
721902,2249.3361226828456
721901,6404.793461241978
721899,7881.1025184503005
721898,7695.790983978278
721897,7222.937077196555
721896,5643.619426128467
721895,12260.722918212845
721894,6784.453367365382
721893,32383.783452178173
721892,8587.307034457726
721890,6588.057350955485
721889,8090.942509340824
721888,8111.1107819362005
721885,4923.919823535234
721884,4760.101256895739
721883,4992.55422283352
721882,4543.7596740884
721881,7253.327492950581
721877,8371.74355788069
721876,6105.450175023653
721875,12461.768802272767
721874,6637.670231754638
721873,7632.256477930604
721872,8714.331809078898
721871,5459.189350505729
721869,6890.293400673224
721868,41616.828975934295
721867,5286.031768489848
721865,4445.980609988259
721864,6277.295666071844
721862,6016.755067444259
721861,6234.215251725402
721860,3413.8346106463855
721859,8356.97533633684
721858,7519.166192113478
721857,4452.563173919488
721856,4139.269887881021
721855,6830.7577165824505
721851,2342.251073289762
721850,5271.0532215824005
721849,6974.581416337658
721848,6762.761107894238
721846,10313.150069824715
721845,7058.973163877797
721844,5179.505831976959
721843,7064.677354316341
721842,15694.685032804871
721841,8099.0466969366025
721839,7075.465639734544
721838,6024.441114912841
721837,6439.164896776433
721836,6844.910554022306
721835,10700.901852149922
721834,7924.92622530893
721833,4887.399306916967
721832,9515.292908906486
